ID,Rotor speed,Gear Temp.,Generator rotation,Env. Temp.,Output,Voltage,Windspeed
3317,20.54,69.5,908,10,356,402.22,19.07
3318,21.77,66.5,1040,7,305,403.61,19.35
3319,24.08,63.8,1676,9,350,403.38,18.77
3320,22.11,69.9,1971,9,336,400.39,18.53
3321,19.27,62.5,1792,5,307,402.11,18.63
3322,22.63,63.8,1466,9,315,403.37,18.16
3323,23.42,69.2,608,7,320,399.99,18.78
3324,22.59,62.7,2178,8,326,399.74,18.92
3325,21.76,65,2218,10,337,403.14,18.75
3326,18.29,68.9,1378,9,355,402.09,18.22
3327,22.45,60.5,914,10,354,402.72,19.01
3328,20.66,65,622,9,349,402.76,18.6
3329,23.53,68.7,1147,9,337,398.8,18.49
3330,21.13,62.9,665,4,308,402.26,19.07
3331,22.9,70.1,1195,9,341,401.28,19.9
3332,19.89,63.7,769,5,303,399.05,20.3
3333,21.85,66.7,2026,3,339,396.67,20.92
3334,20.66,64.8,2559,4,305,400.46,20.97
3335,20.67,61,611,8,360,398.83,20.59
3336,21.62,63.4,640,3,305,398.86,20.32
3337,22.92,61.8,1905,9,356,401.08,21.19
3338,24.72,65.5,533,6,333,402.74,21.78
3339,24.37,66.9,1963,10,325,402.8,21.97
3340,25.45,65.1,2178,5,319,402.51,21.78
3341,23.92,66.2,2179,7,328,396.21,22.65
3342,23.72,60.9,1581,9,321,399.44,22.02
3343,22.45,64.7,1765,8,364,399.48,21.98
3344,21.8,60,519,9,317,396.18,22.45
3345,21.54,68.4,2333,9,335,398.61,23.24
3346,26.01,65.5,1904,9,330,398.01,24.02
3347,25.26,62.9,2669,3,360,400.65,23.53
3348,22.67,71,2656,9,340,400.58,22.83
3349,20.13,63,2033,6,305,402.97,21.94
3350,22.6,65.8,1426,10,365,402.4,22.59
3351,20.6,63.2,1938,9,320,403.95,22.36
3352,20.49,65.4,1573,10,333,397.72,22.09
3353,24.98,61.4,2598,4,345,397.51,21.76
3354,24.27,69.5,1180,9,331,399.86,22.46
3355,24.03,65.6,1218,8,356,398.58,21.95
3356,21.97,68.3,1389,9,356,403.48,21.29
3357,22.47,65.6,1819,7,334,400.93,21.8
3358,24.57,69.6,2340,5,310,402.72,21.1
3359,23.56,68.4,1825,10,324,402.21,20.73
3360,19.76,67.9,1583,7,344,400.81,20.23
3361,24.26,64.9,1214,7,304,399.15,19.85
3362,19.61,63.6,2094,9,359,403.13,19.65
3363,24.75,60.8,1121,2,345,401.08,20.31
3364,23.76,64.5,1063,7,322,402.89,19.6
3365,24.09,67.1,2094,9,317,401.89,19.48
3366,19.35,64.6,1521,8,319,398.56,18.73
3367,21.54,68.2,914,10,316,400.45,19.65
3368,22.48,66.1,1601,4,316,400.06,19.61
3369,24.25,65.4,2184,1,302,402.26,20.18
3370,23.36,68.6,1038,9,349,400.69,19.93
3371,23.07,68.4,2443,8,346,400.45,20.54
3372,22.4,65.6,1352,8,336,398.32,19.86
3373,20.91,67.3,2405,0,346,398.87,19.97
3374,21.93,69.6,1957,9,357,399.82,19.9
3375,20.1,66.8,1218,8,317,396.23,20.32
3376,23.83,60,959,9,349,398.22,19.43
3377,24.22,67.7,2346,7,346,398.59,18.47
3378,18.52,68.5,2034,10,315,396.13,18.23
3379,23.11,63.9,1941,8,312,396.62,18.27
3380,23.53,61.6,1723,3,314,398.74,17.43
3381,19.35,65.1,1477,3,330,397.66,17.47
3382,19.91,63.9,1487,4,333,400.1,16.52
3383,23.03,59.6,623,9,308,398.74,17.13
3384,23.45,59.4,622,5,326,399.62,17.09
3385,18.67,62.4,1166,8,307,401.35,17.78
3386,17.92,69.1,1118,10,331,402.17,17.5
3387,23.41,63.3,2063,5,340,399.58,18.06
3388,19.93,64.3,1947,9,326,398.67,17.41
3389,18.59,64.4,867,2,302,403.15,18.22
3390,19.32,63,2089,9,317,402.52,18.53
3391,18.5,67.4,1203,5,338,397.81,18.17
3392,22.37,70.1,1697,10,313,397.23,17.18
3393,19.97,65.6,1606,9,332,397.46,17.03
3394,22.3,61.4,1920,10,346,399.63,17.89
3395,24.31,68,1919,10,305,401.2,18.89
3396,21.85,61.2,2063,10,323,399.33,19.49
3397,23.89,65.8,1258,8,322,397.19,19.85
3398,20.67,68,1286,9,317,403.16,18.89
3399,21.05,60.7,644,0,343,402.67,18.95
3400,23.46,62.4,670,7,306,398.71,19.67
3401,23.01,61.2,779,7,314,396.47,19.61
3402,24.24,69.3,1520,9,311,400.87,19.03
3403,21.97,61.6,1470,7,314,402.39,18.34
3404,23.62,68.1,1614,7,317,400.31,18.37
3405,19.02,66.3,1083,4,308,396.3,18.98
3406,22.25,61.5,1172,7,309,403.23,18.15
3407,18.8,66.4,2195,2,331,399.05,19.05
3408,23.73,67.9,2456,7,312,398.33,19.75
3409,23.55,62,727,7,301,401.39,20.73
3410,21.42,70,2432,8,339,400.88,20.02
3411,21.74,64,2323,7,319,403.9,20.31
3412,21.61,62.7,2270,9,317,399.65,19.92
3413,23.19,60.6,970,5,345,401.32,19.15
3414,21.14,65.3,1471,10,336,397.92,18.51
3415,21,64.4,766,8,316,398.47,18.3
3416,23.61,70,2176,7,311,402.36,17.89
3417,20.19,60.9,1512,10,324,396.48,17.73
3418,20.79,66.7,1758,10,336,400.31,18.52
3419,20.6,65.4,1027,8,307,398.03,17.67
3420,23.56,68.2,645,10,341,401.38,17.24
3421,21.42,65.3,2096,9,302,403.3,18.22
3422,23.68,62.6,561,9,341,398.51,19.01
3423,18.89,69.8,1899,9,345,400.87,19.22
3424,24.05,60.6,1204,5,309,400.42,18.88
3425,23.49,67.1,1583,10,303,399.36,18.54
3426,20.73,61.7,1119,9,321,400.66,19.23
3427,23.48,67.1,1111,9,353,401.4,19.9
3428,22.84,61.2,2216,4,316,397.71,20.48
3429,20.81,67.2,1960,9,336,398.64,20.13
3430,24.19,70.3,1657,8,333,399.17,19.28
3431,20.35,61.6,2223,10,340,399.6,19.98
3432,24.41,64.7,1316,4,335,399.97,19.05
3433,19.19,62.5,919,10,350,398.78,18.63
3434,19.8,67.7,1294,10,309,402.65,19.53
3435,23.63,69.3,671,9,329,398.39,18.74
3436,19.35,64.2,621,5,304,403.02,17.83
3437,20.39,62.5,688,7,325,396.06,17.86
3438,22.88,67.5,1667,10,344,396.63,18.61
3439,23.38,68.3,1770,7,301,402.39,17.94
3440,18.19,63.3,1004,10,339,397.12,18.33
3441,21.27,66.7,925,2,335,402.11,18.81
3442,23.08,61,622,8,346,398.52,18.18
3443,21.92,64.4,726,8,333,403.59,18.99
3444,19.89,63,1896,6,331,399.45,19.76
3445,22.47,62.2,647,3,337,396.67,20.64
3446,24.92,70.1,2109,6,340,397.23,20.01
3447,20.67,65.3,1523,9,345,397.63,19.48
3448,19.19,70.9,2193,8,317,399.77,18.88
3449,22.64,70,1475,6,329,401.02,18.17
3450,23.95,63.2,1594,5,354,396.36,18.46
3451,21.54,63,1422,10,335,396.43,18.74
3452,20.57,61.5,1694,9,301,403.22,18.64
3453,20.89,61.2,2247,8,353,399.24,18.32
3454,18.14,68.2,1861,5,320,401.94,17.32
3455,18.65,65.5,2005,7,309,396.84,16.81
3456,21.28,61.8,1536,10,345,402.62,16.93
3457,22.21,63,1198,8,353,402.9,17.7
3458,19.64,64.8,1059,10,304,400.52,16.88
3459,20.24,65.7,867,10,347,400.11,15.98
3460,17.35,62.9,1351,10,313,399.35,15.16
3461,18.56,61.2,545,8,335,397.3,15.51
3462,20.52,66.1,1538,8,319,399.06,14.89
3463,22.72,64.4,523,8,307,396.55,15.83
3464,21.06,69,1440,4,307,400.82,16.07
3465,17.3,65.9,1417,4,336,396.56,16.33
3466,20.87,65.7,983,6,344,402.49,16.49
3467,18.31,70.2,1798,8,330,397.72,15.67
3468,23.15,62.4,1665,7,348,397.31,16.32
3469,22.14,64.1,548,5,319,401.03,16.02
3470,20.56,63.2,513,10,329,403.74,16.29
3471,21.01,59.7,728,8,314,401.81,15.85
3472,17.71,65.3,1643,10,307,396.86,16.49
3473,20.73,68.5,1418,5,300,398.69,17.12
3474,20.29,68.4,1876,6,304,397.47,16.21
3475,21.76,69.4,1981,8,311,399.23,15.3
3476,21.65,68.8,1199,7,321,402.46,14.82
3477,18.03,64.4,859,9,310,403.72,14.15
3478,20.43,61.5,1684,7,300,403.27,13.42
3479,19.74,68.3,1237,9,314,397.77,12.78
3480,17.64,68.4,805,6,319,397.19,13.32
3481,20.35,61,1717,7,313,401.18,12.48
3482,17.42,62.9,943,7,338,401.59,12.72
3483,17.14,67.7,878,5,332,401.7,12.79
3484,20.81,62.9,1365,10,318,403.19,12.88
3485,19.79,67.4,1266,9,315,396.73,12.6
3486,19.72,64.5,511,10,332,403.93,11.71
3487,18.15,68.9,554,3,307,401.95,10.93
3488,18.07,68.8,527,8,314,400.49,11.26
3489,18.01,59.7,656,6,322,397.45,10.33
3490,19.9,65.3,605,9,308,403.94,10.42
3491,20.1,63.6,1052,9,312,399.72,10.22
3492,13.97,65.4,956,6,320,399.78,9.61
3493,15.11,65.6,1293,8,317,398.28,9.01
3494,13.98,65,887,8,321,398,9.38
3495,17.49,68.2,1300,9,328,396.51,9.98
3496,17.99,69.7,1147,5,328,396.4,10.38
3497,20.42,67,1592,6,318,401.15,11.18
3498,18.15,63.1,1113,9,302,400.98,12.09
3499,20.23,63.1,948,10,320,396.2,12.71
3500,18.18,64.5,1114,9,316,397.41,12.16
3501,16.98,63.1,1377,10,329,403.12,11.7
3502,16.45,70.3,1342,10,331,398.39,12.45
3503,16.96,64.6,939,10,319,399.61,11.55
3504,20.07,66.7,588,5,300,399.91,11.39
3505,18.13,65.6,1637,8,314,398.67,11.49
3506,14.72,66.7,1061,9,307,403.77,11.41
3507,19.94,68.5,679,9,329,401.14,12.08
3508,19.45,64.9,652,4,338,400.38,13
3509,18.09,69.8,1456,3,338,398.89,13.41
3510,21.27,62,1544,6,336,396.66,13.79
3511,21.4,61.8,745,10,322,399.66,13.5
3512,21.39,67.2,1512,4,323,396.14,12.94
3513,18.96,66.4,767,10,300,398.93,12.82
3514,20.84,68.8,1299,4,318,400.07,12.26
3515,18.38,60.1,604,10,302,398.08,12.36
3516,17.27,61.9,920,9,334,398.92,12.69
3517,16.6,62.8,1650,7,309,398.92,13.6
3518,20.95,68,1857,4,312,403.16,14.41
3519,21.83,60.9,602,9,307,399.72,15.06
3520,16.5,70.5,1693,3,316,402.33,14.52
3521,22.27,64.4,1138,8,312,398.44,14.72
3522,17.37,69.3,1091,10,330,401.3,14.67
3523,21.84,67.8,931,6,314,396.46,15.59
3524,21.91,60.4,1161,5,304,396.84,15.57
3525,19.71,66.1,896,3,330,398.57,16.09
3526,23.51,70.2,1234,9,308,398.4,17.02
3527,22.64,61.9,1825,5,350,396.64,16.65
3528,20.84,66,1961,6,349,403.58,17.35
3529,17.87,62.8,1124,7,326,400.05,17.1
3530,23.28,68.4,1786,9,343,402.08,16.86
3531,20.45,63.9,1505,10,345,397.35,16.88
3532,20.75,66.1,1070,5,336,399.9,17.59
3533,21.28,61.2,1618,6,304,400.87,17.77
3534,20.62,67.4,694,7,316,403.13,17.81
3535,19.55,67.2,666,4,331,401.65,17.57
3536,22.52,63.2,743,10,337,402.7,18.47
3537,23.26,66.9,555,6,347,401.97,18.11
3538,23.05,70.1,1834,8,326,399.1,18.4
3539,20.39,63.6,999,10,354,401.53,19.33
3540,22.62,64.7,1782,10,322,398.65,19.89
3541,22.63,62.1,1034,9,334,399.51,19.64
3542,22.71,66.2,557,6,315,397.7,19.23
3543,23.24,65.9,539,8,325,399.12,18.6
3544,22.84,68.2,1682,5,326,403.6,17.99
3545,20.54,66.8,922,9,314,403.17,17.57
3546,20.71,69.4,1994,10,349,397.38,18.25
3547,18.58,69.6,1136,8,347,399.01,18.91
3548,22.15,66.1,1863,9,327,396.75,19.55
3549,19.28,68.6,1552,5,330,399.86,18.76
3550,18.86,61.9,1861,5,352,397.49,17.88
3551,18.76,64.9,1146,9,336,397.16,17.86
3552,20.68,69.1,1917,4,300,403.92,18.67
3553,22.2,62.9,1996,9,345,402.7,19.58
3554,22.43,69.2,1940,5,354,399.45,18.75
3555,24.39,61.5,1207,7,338,402.77,18.85
3556,19.82,69.5,1603,9,319,401.39,17.98
3557,19.4,67.3,1997,6,311,399.53,17.66
3558,20.85,61.6,1895,7,304,397.67,16.96
3559,19.39,63.6,1316,6,325,399.25,16.24
3560,19.49,70.3,1919,6,338,397.22,15.87
3561,21.16,65.7,1696,6,339,398.48,16.31
3562,22.7,66.7,1868,8,336,399.93,16.06
3563,17.66,62.2,1101,4,317,397.48,15.18
3564,19.6,68.2,2092,9,318,397.49,16.17
3565,23.09,66,1867,7,305,397.71,17.15
3566,17.67,64.4,826,10,334,396.91,16.35
3567,18.15,60.1,948,9,332,401.91,17.21
3568,17.37,62,1283,4,322,400.96,16.63
3569,18.77,69.3,1164,1,331,402.83,16.35
3570,21.36,65.1,1656,2,329,403.62,17.22
3571,19.26,61,715,10,333,397.68,17.81
3572,22.73,69.6,1671,5,347,401.74,18.66
3573,18.79,68.1,2306,5,335,396.43,18.82
3574,23.44,68,1063,9,353,399.81,19.56
3575,21.24,68,2093,8,342,403.33,20.54
3576,22.81,67.7,981,2,349,401.99,19.95
3577,24.2,61.3,910,8,334,401.92,19.48
3578,23.82,64.6,1564,8,311,399.51,19.67
3579,24.78,62,1364,6,307,396.98,19.62
3580,24.76,61.9,1592,5,302,400.67,19.99
3581,22.56,69.7,2073,10,345,398.9,19.33
3582,24.23,66.6,609,7,343,397.64,18.9
3583,20.23,64.3,1273,9,327,400.11,19.22
3584,22.67,63.2,1860,10,340,399.82,19.5
3585,21.63,66.4,2311,9,331,402.17,18.72
3586,21.85,64.8,625,9,337,399,17.99
3587,23.8,65.2,1186,2,318,397.8,18.35
3588,24.09,63.7,942,6,307,396.73,18.19
3589,20.46,67.6,1554,6,326,402.33,18.74
3590,18.56,62.6,1726,3,341,397.68,18.03
3591,22.45,66.9,647,9,315,400.54,17.72
3592,22.15,65.8,531,7,347,396.96,17.21
3593,23.72,70,1937,8,343,402.91,17.47
3594,19.18,62.7,1044,6,313,396.86,17.31
3595,21.07,65.6,1762,10,335,403.04,16.46
3596,21.53,61.9,641,4,330,397.31,16.02
3597,22.97,62.7,1958,4,318,401.68,16.63
3598,19.22,65.4,549,6,308,398.55,16.55
3599,22.33,65.7,2008,8,336,400.23,16.01
3600,17.64,65.4,580,9,315,396.11,15.41
3601,16.92,62.4,654,8,321,399.11,14.96
3602,20.66,63.1,1123,8,330,400.52,14.12
3603,19.24,60,598,5,308,399.4,14.35
3604,16.8,66,766,8,334,399.67,14.25
3605,16.81,61.1,1045,9,308,403.8,14.09
3606,18.89,64.2,1437,9,310,403.47,15.01
3607,21.71,64,516,4,337,399.18,15.94
3608,22.74,64.9,1882,6,346,398.54,16.31
3609,20.88,67.1,503,8,316,399.71,16.19
3610,18.28,61.8,1583,9,324,399.22,16.62
3611,22.95,65.5,634,5,302,398.7,17.28
3612,20.78,63.7,1888,4,335,401.62,16.97
3613,20.4,67.2,1337,10,328,403.23,17.78
3614,23.31,60.5,1408,7,318,398.68,18
3615,21.36,65.5,1787,7,303,396.68,18.42
3616,18.48,67.9,1329,9,301,399.21,18.44
3617,18.84,63.8,1228,9,313,402.59,17.62
3618,22.84,64.8,1104,7,307,397.04,17.97
3619,22.63,65.1,623,6,309,399.49,17.15
3620,18.41,63.8,1614,7,336,399.7,17.96
3621,22,65,1815,7,330,398.85,17.06
3622,22.22,69,822,7,305,397.19,16.79
3623,21.18,62.9,625,5,310,399.67,16.97
3624,19.68,61.2,912,8,334,403.86,17.51
3625,19.58,66.3,1981,6,301,401.47,17.23
3626,19.14,61.4,995,10,349,403.2,16.81
3627,20.35,61.4,1187,9,329,401,17.5
3628,17.8,67,825,10,315,397.93,17.45
3629,23.14,64.4,1322,8,347,402.9,17.21
3630,22.27,66.3,1811,6,343,400.16,16.48
3631,20.83,64.3,1046,10,308,396.98,15.73
3632,21.84,64.9,1663,9,323,402.5,15.13
3633,18.39,67.1,955,10,318,398.53,15.15
3634,19.61,68,1523,3,310,397.61,15.29
3635,21.56,66.8,639,6,343,401.66,14.66
3636,20.42,66.8,1680,8,320,402.89,14.5
3637,17.51,62.1,1692,10,301,396.1,14.29
3638,18,66.9,927,7,329,400.41,13.69
3639,17.94,63.2,1550,9,324,397.13,12.74
3640,20.65,63,1231,4,339,399.15,13.21
3641,18.35,62.7,1142,6,300,400.52,13.63
3642,18.23,64.2,1742,7,319,402.07,13.69
3643,21.65,63,1397,8,328,403.16,14.42
3644,21.84,70.3,1979,3,322,398.18,14.8
3645,20.68,62,1781,9,332,401.32,15.09
3646,18.91,62.9,1075,9,334,397.18,15.48
3647,22.94,67.9,1513,9,315,400.37,16.11
3648,20.28,63.5,1240,8,337,401.19,15.89
3649,19.91,65.5,1076,10,350,396.61,16.78
3650,18.36,64.1,1219,9,317,401.65,17.76
3651,21.75,65.7,592,7,350,403.98,18
3652,22.09,70.4,2267,9,334,399.71,18.28
3653,22.73,69.9,1913,9,328,402.44,18.14
3654,19.05,68.1,1146,8,345,403.93,18.81
3655,23.83,63.2,2244,6,322,401.88,19.81
3656,21.63,61.5,1205,10,327,399.97,19.39
3657,20.39,60.5,656,4,343,398,19.27
3658,19.63,70.9,1942,9,338,401.85,19.26
3659,18.87,66.4,909,6,318,403.02,18.44
3660,21.28,69.7,2397,8,349,396.6,19.33
3661,22.51,63,747,10,301,400.92,19.99
3662,22.98,63.5,819,9,344,398.19,19.41
3663,21.45,69.1,1256,5,311,399.36,19.47
3664,19.98,62.7,710,5,327,401.29,19.19
3665,19.64,62.4,1816,6,337,399.89,18.86
3666,22.29,60.5,550,4,307,398.87,19.57
3667,19.78,66.4,2046,6,345,401.53,19.6
3668,21.96,61.7,1236,8,321,399.26,20.25
3669,19.17,71,2390,5,303,403.39,19.66
3670,18.94,64.7,941,10,309,397.02,19.77
3671,20.58,69.5,1023,6,333,401.16,19.68
3672,19.55,66.6,1139,7,321,397.89,20.64
3673,21.54,66,856,6,318,396.83,20.78
3674,23.05,63.9,1445,2,338,403.72,21.38
3675,20.59,62,2121,9,330,400.38,20.42
3676,22.69,63.7,1756,8,312,400.52,20.51
3677,24.78,62.5,1679,9,336,402.97,20.89
3678,20.59,65.1,1971,4,323,398.39,21.76
3679,23.91,64.3,1953,8,357,400.28,22.49
3680,23.85,61.5,1917,8,328,396.41,22.84
3681,24.44,64.3,1270,10,340,402.97,22.39
3682,25.63,69.1,1462,6,344,399.27,21.9
3683,26,68.4,1659,4,335,398.54,22.82
3684,24.42,68,1789,9,332,396.57,23.38
3685,23.28,64.2,2687,9,365,397.72,24.38
3686,25.94,64.6,1967,7,322,403.74,24.72
3687,25.92,68.7,1096,8,333,398.27,24.99
3688,24.11,60.3,1112,8,375,399.09,25.06
3689,24.65,66.2,2422,7,362,397.25,24.87
3690,24.65,61.7,2704,5,368,396.83,24.76
3691,26.46,62,501,7,305,401.41,25.01
3692,22.81,62.7,1494,4,314,400.88,25.71
3693,22.29,66.6,2386,9,313,402.05,26.14
3694,27.62,61.4,799,1,334,396.88,26.3
3695,22.72,66.7,811,7,303,398.84,26.87
3696,27.88,67.7,2327,7,379,397.01,27.63
3697,27.83,66,1484,5,349,397,26.64
3698,23.84,67,636,7,365,400.27,26.42
3699,22.69,66.6,1854,7,338,402.15,26.6
3700,26.92,62.4,841,5,352,397.15,27.26
3701,24.14,64.6,2060,7,376,403.1,27.39
3702,28.01,61.8,2458,8,345,397.42,27.02
3703,22.15,69.6,1903,8,311,397.86,26.28
3704,23.44,68.3,2541,4,349,401.32,25.49
3705,27.41,63,712,9,354,399.82,26.45
3706,22.51,68.7,2803,10,350,402.87,26.29
3707,25.79,66.9,2733,10,336,397.44,27.05
3708,27.27,64,2413,4,308,397.1,26.36
3709,24.93,62.6,1332,4,380,401.85,26.89
3710,23.84,64,1794,7,376,403,27.39
3711,26.1,65.9,615,5,367,403.55,27.5
3712,25.57,68.4,1253,8,374,400.12,26.56
3713,25.04,67.5,802,8,321,399.67,27.07
3714,24.39,68.4,1895,7,303,400.33,27.42
3715,24.26,69.2,662,8,306,400.63,26.92
3716,25.13,66.1,2821,10,301,396.12,26.02
3717,21.89,62,1631,9,334,398.37,25.06
3718,24.94,61.6,861,7,374,401.41,25.35
3719,27.96,62.7,557,7,341,403.39,26.13
3720,25.76,68,1731,9,338,399.91,26.95
3721,24,68.3,2063,9,344,396.64,26.01
3722,28.29,61.7,547,8,378,399.12,26.61
3723,28.33,69.3,2652,9,371,402.19,27.44
3724,24.36,64.3,937,10,301,397.21,28.31
3725,24.51,69,3036,2,346,402.6,28.6
3726,25.26,66.9,2520,5,382,398.41,29.09
3727,26.95,68.3,2211,5,345,401.03,28.31
3728,24.48,63.4,1145,10,306,400.8,27.89
3729,27.36,69.2,665,9,367,402.78,27.7
3730,27.92,68.4,953,10,378,399.94,27.01
3731,28.51,68.5,2042,8,304,399.4,27.39
3732,26.81,65.6,2554,5,346,398.35,28.24
3733,25.1,69.9,1103,9,310,399.61,28.4
3734,29.41,62.5,2186,2,305,396.27,28.87
3735,24.74,69.1,2886,7,330,398.23,29.32
3736,29.26,64.4,2494,3,316,398.12,29.37
3737,26.46,69.4,1834,9,384,403.55,28.38
3738,28.21,61.5,1440,7,348,400.4,28.36
3739,28.23,70.6,2332,6,369,398.85,27.93
3740,23.3,64.6,2830,10,361,403.07,27.13
3741,22.47,66.8,1340,10,368,400.48,26.45
3742,22.46,61.1,2100,9,337,398.98,26.91
3743,23.34,70.9,2619,8,354,398.11,26.77
3744,25.86,70.1,2443,10,319,399.09,26.11
3745,26.15,66.1,2092,10,328,396.01,26.37
3746,26.13,63.2,1146,8,329,396.25,26.46
3747,27.01,67.4,942,9,342,402,26.41
3748,23.39,61.4,2004,7,374,399.28,27.05
3749,26.94,67.3,1689,8,371,401.26,26.53
3750,23.08,63.1,1511,3,319,399.05,25.7
3751,27.28,63.2,2955,9,304,400.68,25.01
3752,25.98,67.2,3017,8,340,402,25.73
3753,27.2,63.6,2209,9,314,397.66,25.16
3754,24.28,63,537,9,364,401.57,25.84
3755,24.76,63.3,657,10,375,402.47,25.58
3756,22.15,69.5,1950,10,317,396.26,26.02
3757,24.38,63.7,2419,5,326,403.96,26.83
3758,23.72,60.9,594,10,310,401.6,26.75
3759,23.18,70.5,2007,9,302,399.94,27.09
3760,27.8,64.1,604,9,378,396.13,27.67
3761,23.97,68.7,1747,9,366,396.65,26.9
3762,26.59,63.1,1890,4,372,401.53,26.72
3763,27.23,63.4,2129,4,305,402.18,26
3764,26.62,63.8,2247,10,339,396.34,25.81
3765,26.88,65.2,1306,8,356,400.66,25.38
3766,25.53,68.1,2206,10,311,399.32,26
3767,22.87,69.7,921,4,334,400.96,25.61
3768,25.26,66.4,769,9,359,403.99,25.34
3769,23.78,65.4,2433,3,305,403.71,25.82
3770,26.57,61.1,2170,4,322,400.86,25.24
3771,23.88,69.8,943,9,303,396.24,24.28
3772,23.81,66.5,1720,9,309,398.84,23.35
3773,24.87,69.9,2715,9,360,401.88,24.33
3774,23.25,64,887,9,344,397.24,24.05
3775,24.63,64.3,1978,5,359,402.45,23.32
3776,26,69.5,984,9,365,398.1,22.39
3777,20.09,70.1,1268,8,333,402.3,21.8
3778,22.64,69.1,1838,10,316,400.03,21.01
3779,22.27,68.3,2600,4,356,397.67,21.19
3780,21.62,65.8,979,7,328,402.34,21.98
3781,23.34,63.9,1294,9,331,400.47,21
3782,21.75,65.4,2083,10,352,396.98,21.62
3783,22.37,63,1149,8,325,396.23,21.54
3784,21.07,67.8,2232,9,354,402.64,21.12
3785,23.51,61.3,558,10,346,398.55,21.78
3786,22.4,69.2,1189,8,356,401.64,21.04
3787,25.15,68,563,6,309,398,20.43
3788,23.72,63.8,1447,10,343,396.58,20.03
3789,19.46,66.2,884,6,344,399.33,19.75
3790,24.22,64,2122,9,343,399.22,20.33
3791,21.41,61.9,1597,9,312,400.24,20.75
3792,24.89,66.4,1822,8,340,396.19,21.27
3793,22.79,62.5,1502,7,315,400.42,21.08
3794,23.3,65.1,2129,9,337,400.72,20.22
3795,22.83,66.6,758,8,321,399.38,20.29
3796,19.59,65.4,1553,8,307,397.83,19.67
3797,22.65,68.5,592,8,315,400.69,18.72
3798,18.67,64.6,1553,6,327,399.39,18.91
3799,22.58,66.2,2353,9,345,399.63,19.13
3800,22.66,69.6,1566,10,305,396.28,19.58
3801,24.63,61.4,1572,8,333,397.06,20.28
3802,22.39,68.3,1120,9,353,401.17,20.15
3803,20.06,62.3,1941,8,348,403.96,20.21
3804,23.62,65.2,1389,2,307,403.41,20.84
3805,25.05,68.4,1630,8,314,397.29,20.45
3806,21.78,63.1,1713,7,336,403.23,21.13
3807,22.88,71,2548,8,326,402.73,20.98
3808,20.71,66.7,1037,6,301,398.14,21.34
3809,21.77,70.5,1652,9,343,399.55,20.97
3810,20.52,69,1619,8,336,400.35,21.75
3811,20.76,60.4,1315,9,338,396.17,21.56
3812,21.48,64.2,851,10,323,399.48,22.38
3813,24,68.6,2657,6,313,398.54,22.69
3814,20.1,69.3,2557,4,311,399.91,21.88
3815,22.05,66.7,540,5,328,399.96,22.6
3816,22.5,66.1,841,9,358,396.3,21.63
3817,22.05,67.6,2645,5,346,399.71,21.91
3818,22.43,68.5,1342,6,318,403.07,21.05
3819,22.21,62.1,2179,7,311,399.37,22.05
3820,22.04,64,2642,9,326,401.47,22.02
3821,20.82,62.5,576,8,301,396.68,21.81
3822,24.61,64.7,839,8,323,398.64,22.3
3823,22.37,67.9,1978,5,318,397.07,23.19
3824,25.74,65.1,1901,7,366,401.76,22.4
3825,22.84,69.2,1852,8,316,399.69,21.8
3826,21.95,60.1,1037,6,325,402.25,21.06
3827,21.59,69.9,1477,7,316,400.07,20.18
3828,23.4,66.6,1352,9,350,401.31,19.83
3829,23.31,61.6,832,8,355,397.55,19.89
3830,19.41,68.1,1402,9,306,402.03,19.61
3831,22.02,69.6,2089,4,318,403.16,20.61
3832,23.66,63.4,2300,8,346,402.84,19.89
3833,19.63,68,1749,9,349,396.22,20.01
3834,21.04,69.3,2502,9,345,399.83,20.03
3835,23.57,65.1,1228,10,362,400.01,20.68
3836,23.73,67.4,2565,9,306,403.19,21.02
3837,25.35,70.6,2541,6,313,399.41,21.27
3838,19.69,62.9,560,4,305,397.87,20.43
3839,25.53,63.3,1381,10,326,400.98,21.33
3840,21.43,60.8,856,9,335,399.48,22.25
3841,24.39,61.8,2686,10,330,399.88,22.72
3842,23.93,66,1755,4,343,400.31,21.77
3843,21.91,68.4,1876,7,357,396.72,20.8
3844,22.64,63.9,1683,5,342,401.89,20.74
3845,24.73,66.5,872,8,308,402.44,20.79
3846,23.89,64.1,2462,9,319,396.7,20.39
3847,23.88,64.8,1442,6,333,398.11,20.57
3848,20.29,61.5,852,2,312,396.08,20.71
3849,21.21,66.6,2563,3,316,400.35,21.26
3850,24.89,68.5,1055,9,324,398.82,21.11
3851,21.91,60.2,942,7,333,403.75,21.32
3852,20.72,70.3,1813,2,303,398.85,21.27
3853,21.71,62.9,2164,8,362,401.14,20.65
3854,20.58,70,1563,8,315,396.52,19.96
3855,23.37,70,1778,7,354,402.1,20.7
3856,20.48,60.4,557,2,342,396.46,20.1
3857,19.38,66.1,2159,8,310,402.54,19.88
3858,23.51,66.6,816,7,338,401.25,18.93
3859,22.29,63.4,1933,9,309,398.91,18.41
3860,23.21,66.9,2064,9,339,403.81,17.94
3861,19.12,63.8,2129,9,338,401.5,17.32
3862,18.13,63.6,1282,10,352,401.02,17.67
3863,22.65,68.7,2193,5,338,399.36,17.91
3864,20.61,69.3,1939,9,352,399.56,18.33
3865,20.51,68.8,869,10,351,402.55,17.44
